title_id,tile_id,cloud_cover,spatial_cover,date,http_links,s3_links
HLS.S30.T18STG.2022185T154819.v2.0,T18STG,3,94,2022-07-04,"{'B11': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18STG.2022185T154819.v2.0/HLS.S30.T18STG.2022185T154819.v2.0.B11.tif', 'B12': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18STG.2022185T154819.v2.0/HLS.S30.T18STG.2022185T154819.v2.0.B12.tif', 'Fmask': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18STG.2022185T154819.v2.0/HLS.S30.T18STG.2022185T154819.v2.0.Fmask.tif', 'B03': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18STG.2022185T154819.v2.0/HLS.S30.T18STG.2022185T154819.v2.0.B03.tif', 'B04': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18STG.2022185T154819.v2.0/HLS.S30.T18STG.2022185T154819.v2.0.B04.tif', 'B8A': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18STG.2022185T154819.v2.0/HLS.S30.T18STG.2022185T154819.v2.0.B8A.tif', 'B02': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18STG.2022185T154819.v2.0/HLS.S30.T18STG.2022185T154819.v2.0.B02.tif'}","{'B11': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18STG.2022185T154819.v2.0/HLS.S30.T18STG.2022185T154819.v2.0.B11.tif', 'B12': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18STG.2022185T154819.v2.0/HLS.S30.T18STG.2022185T154819.v2.0.B12.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18STG.2022185T154819.v2.0/HLS.S30.T18STG.2022185T154819.v2.0.Fmask.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18STG.2022185T154819.v2.0/HLS.S30.T18STG.2022185T154819.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18STG.2022185T154819.v2.0/HLS.S30.T18STG.2022185T154819.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18STG.2022185T154819.v2.0/HLS.S30.T18STG.2022185T154819.v2.0.B8A.tif', 'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18STG.2022185T154819.v2.0/HLS.S30.T18STG.2022185T154819.v2.0.B02.tif'}"
HLS.S30.T18STG.2022260T154921.v2.0,T18STG,3,94,2022-09-17,"{'B04': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18STG.2022260T154921.v2.0/HLS.S30.T18STG.2022260T154921.v2.0.B04.tif', 'B8A': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18STG.2022260T154921.v2.0/HLS.S30.T18STG.2022260T154921.v2.0.B8A.tif', 'Fmask': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18STG.2022260T154921.v2.0/HLS.S30.T18STG.2022260T154921.v2.0.Fmask.tif', 'B11': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18STG.2022260T154921.v2.0/HLS.S30.T18STG.2022260T154921.v2.0.B11.tif', 'B02': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18STG.2022260T154921.v2.0/HLS.S30.T18STG.2022260T154921.v2.0.B02.tif', 'B03': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18STG.2022260T154921.v2.0/HLS.S30.T18STG.2022260T154921.v2.0.B03.tif', 'B12': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18STG.2022260T154921.v2.0/HLS.S30.T18STG.2022260T154921.v2.0.B12.tif'}","{'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18STG.2022260T154921.v2.0/HLS.S30.T18STG.2022260T154921.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18STG.2022260T154921.v2.0/HLS.S30.T18STG.2022260T154921.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18STG.2022260T154921.v2.0/HLS.S30.T18STG.2022260T154921.v2.0.Fmask.tif', 'B11': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18STG.2022260T154921.v2.0/HLS.S30.T18STG.2022260T154921.v2.0.B11.tif', 'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18STG.2022260T154921.v2.0/HLS.S30.T18STG.2022260T154921.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18STG.2022260T154921.v2.0/HLS.S30.T18STG.2022260T154921.v2.0.B03.tif', 'B12': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18STG.2022260T154921.v2.0/HLS.S30.T18STG.2022260T154921.v2.0.B12.tif'}"
HLS.S30.T18STH.2022063T160151.v2.0,T18STH,0,98,2022-03-04,"{'B11': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18STH.2022063T160151.v2.0/HLS.S30.T18STH.2022063T160151.v2.0.B11.tif', 'B8A': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18STH.2022063T160151.v2.0/HLS.S30.T18STH.2022063T160151.v2.0.B8A.tif', 'B03': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18STH.2022063T160151.v2.0/HLS.S30.T18STH.2022063T160151.v2.0.B03.tif', 'B02': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18STH.2022063T160151.v2.0/HLS.S30.T18STH.2022063T160151.v2.0.B02.tif', 'B12': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18STH.2022063T160151.v2.0/HLS.S30.T18STH.2022063T160151.v2.0.B12.tif', 'B04': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18STH.2022063T160151.v2.0/HLS.S30.T18STH.2022063T160151.v2.0.B04.tif', 'Fmask': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18STH.2022063T160151.v2.0/HLS.S30.T18STH.2022063T160151.v2.0.Fmask.tif'}","{'B11': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18STH.2022063T160151.v2.0/HLS.S30.T18STH.2022063T160151.v2.0.B11.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18STH.2022063T160151.v2.0/HLS.S30.T18STH.2022063T160151.v2.0.B8A.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18STH.2022063T160151.v2.0/HLS.S30.T18STH.2022063T160151.v2.0.B03.tif', 'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18STH.2022063T160151.v2.0/HLS.S30.T18STH.2022063T160151.v2.0.B02.tif', 'B12': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18STH.2022063T160151.v2.0/HLS.S30.T18STH.2022063T160151.v2.0.B12.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18STH.2022063T160151.v2.0/HLS.S30.T18STH.2022063T160151.v2.0.B04.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18STH.2022063T160151.v2.0/HLS.S30.T18STH.2022063T160151.v2.0.Fmask.tif'}"
HLS.S30.T18STH.2022118T155819.v2.0,T18STH,0,98,2022-04-28,"{'B02': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18STH.2022118T155819.v2.0/HLS.S30.T18STH.2022118T155819.v2.0.B02.tif', 'B04': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18STH.2022118T155819.v2.0/HLS.S30.T18STH.2022118T155819.v2.0.B04.tif', 'B11': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18STH.2022118T155819.v2.0/HLS.S30.T18STH.2022118T155819.v2.0.B11.tif', 'B12': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18STH.2022118T155819.v2.0/HLS.S30.T18STH.2022118T155819.v2.0.B12.tif', 'Fmask': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18STH.2022118T155819.v2.0/HLS.S30.T18STH.2022118T155819.v2.0.Fmask.tif', 'B03': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18STH.2022118T155819.v2.0/HLS.S30.T18STH.2022118T155819.v2.0.B03.tif', 'B8A': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18STH.2022118T155819.v2.0/HLS.S30.T18STH.2022118T155819.v2.0.B8A.tif'}","{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18STH.2022118T155819.v2.0/HLS.S30.T18STH.2022118T155819.v2.0.B02.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18STH.2022118T155819.v2.0/HLS.S30.T18STH.2022118T155819.v2.0.B04.tif', 'B11': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18STH.2022118T155819.v2.0/HLS.S30.T18STH.2022118T155819.v2.0.B11.tif', 'B12': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18STH.2022118T155819.v2.0/HLS.S30.T18STH.2022118T155819.v2.0.B12.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18STH.2022118T155819.v2.0/HLS.S30.T18STH.2022118T155819.v2.0.Fmask.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18STH.2022118T155819.v2.0/HLS.S30.T18STH.2022118T155819.v2.0.B03.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18STH.2022118T155819.v2.0/HLS.S30.T18STH.2022118T155819.v2.0.B8A.tif'}"
HLS.S30.T18STH.2022138T155819.v2.0,T18STH,5,98,2022-05-18,"{'B02': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18STH.2022138T155819.v2.0/HLS.S30.T18STH.2022138T155819.v2.0.B02.tif', 'B11': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18STH.2022138T155819.v2.0/HLS.S30.T18STH.2022138T155819.v2.0.B11.tif', 'B12': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18STH.2022138T155819.v2.0/HLS.S30.T18STH.2022138T155819.v2.0.B12.tif', 'B8A': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18STH.2022138T155819.v2.0/HLS.S30.T18STH.2022138T155819.v2.0.B8A.tif', 'B03': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18STH.2022138T155819.v2.0/HLS.S30.T18STH.2022138T155819.v2.0.B03.tif', 'B04': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18STH.2022138T155819.v2.0/HLS.S30.T18STH.2022138T155819.v2.0.B04.tif', 'Fmask': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18STH.2022138T155819.v2.0/HLS.S30.T18STH.2022138T155819.v2.0.Fmask.tif'}","{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18STH.2022138T155819.v2.0/HLS.S30.T18STH.2022138T155819.v2.0.B02.tif', 'B11': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18STH.2022138T155819.v2.0/HLS.S30.T18STH.2022138T155819.v2.0.B11.tif', 'B12': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18STH.2022138T155819.v2.0/HLS.S30.T18STH.2022138T155819.v2.0.B12.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18STH.2022138T155819.v2.0/HLS.S30.T18STH.2022138T155819.v2.0.B8A.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18STH.2022138T155819.v2.0/HLS.S30.T18STH.2022138T155819.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18STH.2022138T155819.v2.0/HLS.S30.T18STH.2022138T155819.v2.0.B04.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T18STH.2022138T155819.v2.0/HLS.S30.T18STH.2022138T155819.v2.0.Fmask.tif'}"
HLS.S30.T17SQC.2022063T160151.v2.0,T17SQC,0,99,2022-03-04,"{'B12': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17SQC.2022063T160151.v2.0/HLS.S30.T17SQC.2022063T160151.v2.0.B12.tif', 'B8A': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17SQC.2022063T160151.v2.0/HLS.S30.T17SQC.2022063T160151.v2.0.B8A.tif', 'B04': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17SQC.2022063T160151.v2.0/HLS.S30.T17SQC.2022063T160151.v2.0.B04.tif', 'Fmask': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17SQC.2022063T160151.v2.0/HLS.S30.T17SQC.2022063T160151.v2.0.Fmask.tif', 'B03': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17SQC.2022063T160151.v2.0/HLS.S30.T17SQC.2022063T160151.v2.0.B03.tif', 'B11': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17SQC.2022063T160151.v2.0/HLS.S30.T17SQC.2022063T160151.v2.0.B11.tif', 'B02': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17SQC.2022063T160151.v2.0/HLS.S30.T17SQC.2022063T160151.v2.0.B02.tif'}","{'B12': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T17SQC.2022063T160151.v2.0/HLS.S30.T17SQC.2022063T160151.v2.0.B12.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T17SQC.2022063T160151.v2.0/HLS.S30.T17SQC.2022063T160151.v2.0.B8A.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T17SQC.2022063T160151.v2.0/HLS.S30.T17SQC.2022063T160151.v2.0.B04.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T17SQC.2022063T160151.v2.0/HLS.S30.T17SQC.2022063T160151.v2.0.Fmask.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T17SQC.2022063T160151.v2.0/HLS.S30.T17SQC.2022063T160151.v2.0.B03.tif', 'B11': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T17SQC.2022063T160151.v2.0/HLS.S30.T17SQC.2022063T160151.v2.0.B11.tif', 'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T17SQC.2022063T160151.v2.0/HLS.S30.T17SQC.2022063T160151.v2.0.B02.tif'}"
HLS.S30.T17SQC.2022118T155819.v2.0,T17SQC,0,100,2022-04-28,"{'B11': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17SQC.2022118T155819.v2.0/HLS.S30.T17SQC.2022118T155819.v2.0.B11.tif', 'Fmask': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17SQC.2022118T155819.v2.0/HLS.S30.T17SQC.2022118T155819.v2.0.Fmask.tif', 'B12': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17SQC.2022118T155819.v2.0/HLS.S30.T17SQC.2022118T155819.v2.0.B12.tif', 'B02': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17SQC.2022118T155819.v2.0/HLS.S30.T17SQC.2022118T155819.v2.0.B02.tif', 'B04': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17SQC.2022118T155819.v2.0/HLS.S30.T17SQC.2022118T155819.v2.0.B04.tif', 'B8A': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17SQC.2022118T155819.v2.0/HLS.S30.T17SQC.2022118T155819.v2.0.B8A.tif', 'B03': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17SQC.2022118T155819.v2.0/HLS.S30.T17SQC.2022118T155819.v2.0.B03.tif'}","{'B11': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T17SQC.2022118T155819.v2.0/HLS.S30.T17SQC.2022118T155819.v2.0.B11.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T17SQC.2022118T155819.v2.0/HLS.S30.T17SQC.2022118T155819.v2.0.Fmask.tif', 'B12': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T17SQC.2022118T155819.v2.0/HLS.S30.T17SQC.2022118T155819.v2.0.B12.tif', 'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T17SQC.2022118T155819.v2.0/HLS.S30.T17SQC.2022118T155819.v2.0.B02.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T17SQC.2022118T155819.v2.0/HLS.S30.T17SQC.2022118T155819.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T17SQC.2022118T155819.v2.0/HLS.S30.T17SQC.2022118T155819.v2.0.B8A.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T17SQC.2022118T155819.v2.0/HLS.S30.T17SQC.2022118T155819.v2.0.B03.tif'}"
HLS.S30.T17SQC.2022118T155819.v2.0,T17SQC,0,100,2022-04-28,"{'B11': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17SQC.2022118T155819.v2.0/HLS.S30.T17SQC.2022118T155819.v2.0.B11.tif', 'Fmask': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17SQC.2022118T155819.v2.0/HLS.S30.T17SQC.2022118T155819.v2.0.Fmask.tif', 'B12': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17SQC.2022118T155819.v2.0/HLS.S30.T17SQC.2022118T155819.v2.0.B12.tif', 'B02': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17SQC.2022118T155819.v2.0/HLS.S30.T17SQC.2022118T155819.v2.0.B02.tif', 'B04': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17SQC.2022118T155819.v2.0/HLS.S30.T17SQC.2022118T155819.v2.0.B04.tif', 'B8A': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17SQC.2022118T155819.v2.0/HLS.S30.T17SQC.2022118T155819.v2.0.B8A.tif', 'B03': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17SQC.2022118T155819.v2.0/HLS.S30.T17SQC.2022118T155819.v2.0.B03.tif'}","{'B11': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T17SQC.2022118T155819.v2.0/HLS.S30.T17SQC.2022118T155819.v2.0.B11.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T17SQC.2022118T155819.v2.0/HLS.S30.T17SQC.2022118T155819.v2.0.Fmask.tif', 'B12': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T17SQC.2022118T155819.v2.0/HLS.S30.T17SQC.2022118T155819.v2.0.B12.tif', 'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T17SQC.2022118T155819.v2.0/HLS.S30.T17SQC.2022118T155819.v2.0.B02.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T17SQC.2022118T155819.v2.0/HLS.S30.T17SQC.2022118T155819.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T17SQC.2022118T155819.v2.0/HLS.S30.T17SQC.2022118T155819.v2.0.B8A.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T17SQC.2022118T155819.v2.0/HLS.S30.T17SQC.2022118T155819.v2.0.B03.tif'}"
HLS.S30.T17SPD.2022063T160151.v2.0,T17SPD,3,99,2022-03-04,"{'B8A': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17SPD.2022063T160151.v2.0/HLS.S30.T17SPD.2022063T160151.v2.0.B8A.tif', 'B12': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17SPD.2022063T160151.v2.0/HLS.S30.T17SPD.2022063T160151.v2.0.B12.tif', 'B11': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17SPD.2022063T160151.v2.0/HLS.S30.T17SPD.2022063T160151.v2.0.B11.tif', 'Fmask': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17SPD.2022063T160151.v2.0/HLS.S30.T17SPD.2022063T160151.v2.0.Fmask.tif', 'B02': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17SPD.2022063T160151.v2.0/HLS.S30.T17SPD.2022063T160151.v2.0.B02.tif', 'B03': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17SPD.2022063T160151.v2.0/HLS.S30.T17SPD.2022063T160151.v2.0.B03.tif', 'B04': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17SPD.2022063T160151.v2.0/HLS.S30.T17SPD.2022063T160151.v2.0.B04.tif'}","{'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T17SPD.2022063T160151.v2.0/HLS.S30.T17SPD.2022063T160151.v2.0.B8A.tif', 'B12': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T17SPD.2022063T160151.v2.0/HLS.S30.T17SPD.2022063T160151.v2.0.B12.tif', 'B11': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T17SPD.2022063T160151.v2.0/HLS.S30.T17SPD.2022063T160151.v2.0.B11.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T17SPD.2022063T160151.v2.0/HLS.S30.T17SPD.2022063T160151.v2.0.Fmask.tif', 'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T17SPD.2022063T160151.v2.0/HLS.S30.T17SPD.2022063T160151.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T17SPD.2022063T160151.v2.0/HLS.S30.T17SPD.2022063T160151.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T17SPD.2022063T160151.v2.0/HLS.S30.T17SPD.2022063T160151.v2.0.B04.tif'}"
HLS.S30.T17SPD.2022073T160031.v2.0,T17SPD,4,99,2022-03-14,"{'B11': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17SPD.2022073T160031.v2.0/HLS.S30.T17SPD.2022073T160031.v2.0.B11.tif', 'B04': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17SPD.2022073T160031.v2.0/HLS.S30.T17SPD.2022073T160031.v2.0.B04.tif', 'B8A': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17SPD.2022073T160031.v2.0/HLS.S30.T17SPD.2022073T160031.v2.0.B8A.tif', 'Fmask': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17SPD.2022073T160031.v2.0/HLS.S30.T17SPD.2022073T160031.v2.0.Fmask.tif', 'B03': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17SPD.2022073T160031.v2.0/HLS.S30.T17SPD.2022073T160031.v2.0.B03.tif', 'B02': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17SPD.2022073T160031.v2.0/HLS.S30.T17SPD.2022073T160031.v2.0.B02.tif', 'B12': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17SPD.2022073T160031.v2.0/HLS.S30.T17SPD.2022073T160031.v2.0.B12.tif'}","{'B11': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T17SPD.2022073T160031.v2.0/HLS.S30.T17SPD.2022073T160031.v2.0.B11.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T17SPD.2022073T160031.v2.0/HLS.S30.T17SPD.2022073T160031.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T17SPD.2022073T160031.v2.0/HLS.S30.T17SPD.2022073T160031.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T17SPD.2022073T160031.v2.0/HLS.S30.T17SPD.2022073T160031.v2.0.Fmask.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T17SPD.2022073T160031.v2.0/HLS.S30.T17SPD.2022073T160031.v2.0.B03.tif', 'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T17SPD.2022073T160031.v2.0/HLS.S30.T17SPD.2022073T160031.v2.0.B02.tif', 'B12': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T17SPD.2022073T160031.v2.0/HLS.S30.T17SPD.2022073T160031.v2.0.B12.tif'}"
